codigo,municipio,ano,casos,sigla_uf,populacao,casos100k,,
430460,Canoas,2017,1019,RS,343853,"296,347567128977",,
430460,Canoas,2018,640,RS,344957,"185,530370451969",,
430460,Canoas,2019,674,RS,346616,"194,451496757218",,
430460,Canoas,2020,501,RS,348208,"143,879520286725",,
430460,Canoas,2021,144,RS,349728,"41,1748558880044",,
430510,Caxias do Sul,2010,11,RS,435564,"2,52546124105757",,
430510,Caxias do Sul,2011,58,RS,441332,"13,1420336617331",,
430510,Caxias do Sul,2012,304,RS,446911,"68,022492174057",,
430510,Caxias do Sul,2013,607,RS,465304,"130,452349431769",,
430510,Caxias do Sul,2014,737,RS,470223,"156,734145288512",,
430510,Caxias do Sul,2015,1015,RS,474853,"213,750360637924",,
430510,Caxias do Sul,2016,891,RS,479236,"185,920924137586",,
430510,Caxias do Sul,2017,1113,RS,483377,"230,255059715295",,
430510,Caxias do Sul,2018,1586,RS,504069,"314,639464041629",,
430510,Caxias do Sul,2019,1589,RS,510906,"311,016116467609",,
430510,Caxias do Sul,2020,1344,RS,517451,"259,734738168445",,
430510,Caxias do Sul,2021,692,RS,523716,"132,132682598966",,
431410,Passo Fundo,2010,1,RS,184826,"0,541049419453973",,
431410,Passo Fundo,2011,88,RS,186083,"47,2907251065385",,
431410,Passo Fundo,2012,199,RS,187298,"106,247797627311",,
431410,Passo Fundo,2013,306,RS,194432,"157,381500987492",,
431410,Passo Fundo,2014,456,RS,195620,"233,104999488805",,
431410,Passo Fundo,2015,551,RS,196739,"280,066484021978",,
431410,Passo Fundo,2016,841,RS,197798,"425,181245513099",,
431410,Passo Fundo,2017,906,RS,198799,"455,736698876755",,
431410,Passo Fundo,2018,827,RS,201767,"409,878721495587",,
431410,Passo Fundo,2019,651,RS,203275,"320,255811093346",,
431410,Passo Fundo,2020,607,RS,204722,"296,49964341888",,
431410,Passo Fundo,2021,242,RS,206103,"117,417019645517",,
431490,Porto Alegre,2010,55,RS,1409351,"3,90250547947247",,
431490,Porto Alegre,2011,390,RS,1413094,"27,599013229127",,
431490,Porto Alegre,2012,1273,RS,1416714,"89,8558212878534",,
431490,Porto Alegre,2013,938,RS,1467816,"63,9044675899432",,
431490,Porto Alegre,2014,1432,RS,1472482,"97,2507643556933",,
431490,Porto Alegre,2015,2923,RS,1476867,"197,918973069342",,
431490,Porto Alegre,2016,2009,RS,1481019,"135,649846490828",,
431490,Porto Alegre,2017,1869,RS,1484941,"125,863586499396",,
431490,Porto Alegre,2018,2918,RS,1479101,"197,281997645867",,
431490,Porto Alegre,2019,2324,RS,1483771,"156,627943260786",,
431490,Porto Alegre,2020,2100,RS,1488252,"141,105135420614",,
431490,Porto Alegre,2021,754,RS,1492530,"50,5182475394129",,
431560,Rio Grande,2010,NA,RS,197228,NA,,
431560,Rio Grande,2011,4,RS,198049,"2,01970219491136",,
431560,Rio Grande,2012,40,RS,198842,"20,116474386699",,
431560,Rio Grande,2013,100,RS,206161,"48,5057794636231",,
431560,Rio Grande,2014,319,RS,207036,"154,079483761278",,
431560,Rio Grande,2015,484,RS,207860,"232,849033002983",,
431560,Rio Grande,2016,355,RS,208641,"170,148724363859",,
431560,Rio Grande,2017,334,RS,209378,"159,520102398533",,
431560,Rio Grande,2018,542,RS,210005,"258,089093116831",,
431560,Rio Grande,2019,517,RS,211005,"245,017890571313",,
431560,Rio Grande,2020,313,RS,211965,"147,665888236265",,
431560,Rio Grande,2021,131,RS,212881,"61,5367270916615",,
431680,Santa Cruz do Sul,2010,NA,RS,118374,NA,,
431680,Santa Cruz do Sul,2011,10,RS,119199,"8,38933212526951",,
431680,Santa Cruz do Sul,2012,6,RS,119997,"5,00012500312508",,
431680,Santa Cruz do Sul,2013,12,RS,124577,"9,63259670725736",,
431680,Santa Cruz do Sul,2014,35,RS,125353,"27,9211506705065",,
431680,Santa Cruz do Sul,2015,85,RS,126084,"67,4153738777323",,
431680,Santa Cruz do Sul,2016,158,RS,126775,"124,630250443699",,
431680,Santa Cruz do Sul,2017,213,RS,127429,"167,151904197632",,
431680,Santa Cruz do Sul,2018,226,RS,129427,"174,615806593678",,
431680,Santa Cruz do Sul,2019,189,RS,130416,"144,920868605079",,
431680,Santa Cruz do Sul,2020,275,RS,131365,"209,340387470026",,
431680,Santa Cruz do Sul,2021,147,RS,132271,"111,135471872141",,
431690,Santa Maria,2010,NA,RS,261031,NA,,
431690,Santa Maria,2011,9,RS,262369,"3,43028330328659",,
431690,Santa Maria,2012,25,RS,263662,"9,48183659382088",,
431690,Santa Maria,2013,110,RS,273489,"40,2209960912505",,
431690,Santa Maria,2014,156,RS,274838,"56,7607099454952",,
431690,Santa Maria,2015,222,RS,276108,"80,4033204398279",,
431690,Santa Maria,2016,300,RS,277309,"108,182568903281",,
431690,Santa Maria,2017,359,RS,278445,"128,930309396829",,
431690,Santa Maria,2018,470,RS,280505,"167,554945544643",,
431690,Santa Maria,2019,564,RS,282123,"199,912803989749",,
431690,Santa Maria,2020,107,RS,283677,"37,7189550086895",,
431690,Santa Maria,2021,204,RS,285159,"71,5390361166928",,
431870,Săo Leopoldo,2010,1,RS,214087,"0,467099823903366",,
431870,Săo Leopoldo,2011,4,RS,215664,"1,85473699829364",,
431870,Săo Leopoldo,2012,23,RS,217189,"10,5898549189876",,
431870,Săo Leopoldo,2013,129,RS,225520,"57,20113515431",,
431870,Săo Leopoldo,2014,147,RS,226988,"64,7611327471056",,
431870,Săo Leopoldo,2015,133,RS,228370,"58,2388229627359",,
431870,Săo Leopoldo,2016,95,RS,229678,"41,3622549830633",,
431870,Săo Leopoldo,2017,282,RS,230914,"122,123387927973",,
431870,Săo Leopoldo,2018,318,RS,234947,"135,349674607465",,
431870,Săo Leopoldo,2019,224,RS,236835,"94,5806151962337",,
431870,Săo Leopoldo,2020,192,RS,238648,"80,4532198049009",,
431870,Săo Leopoldo,2021,68,RS,240378,"28,2887785071845",,
432000,Sapucaia do Sul,2010,NA,RS,130957,NA,,
432000,Sapucaia do Sul,2011,NA,RS,131587,NA,,
432000,Sapucaia do Sul,2012,2,RS,132197,"1,51289363601292",,
432000,Sapucaia do Sul,2013,7,RS,137104,"5,10561325708951",,
432000,Sapucaia do Sul,2014,95,RS,137750,"68,9655172413793",,
432000,Sapucaia do Sul,2015,84,RS,138357,"60,7125046076454",,
432000,Sapucaia do Sul,2016,145,RS,138933,"104,366853087459",,
432000,Sapucaia do Sul,2017,85,RS,139476,"60,9423843528636",,
432000,Sapucaia do Sul,2018,126,RS,140311,"89,8005145712025",,
432000,Sapucaia do Sul,2019,185,RS,141075,"131,135920609605",,
432000,Sapucaia do Sul,2020,64,RS,141808,"45,1314453345368",,
432000,Sapucaia do Sul,2021,54,RS,142508,"37,8926095377102",,
432300,Viamăo,2010,NA,RS,239384,NA,,
432300,Viamăo,2011,4,RS,240302,"1,6645720801325",,
432300,Viamăo,2012,16,RS,241190,"6,63377420291057",,
432300,Viamăo,2013,31,RS,250028,"12,3986113555282",,
432300,Viamăo,2014,7,RS,251033,"2,78847800886736",,
432300,Viamăo,2015,23,RS,251978,"9,12778099675369",,
432300,Viamăo,2016,71,RS,252872,"28,0774462969407",,
432300,Viamăo,2017,49,RS,253717,"19,312856450297",,
432300,Viamăo,2018,191,RS,254101,"75,166961168984",,
432300,Viamăo,2019,579,RS,255224,"226,859542989687",,
432300,Viamăo,2020,482,RS,256302,"188,059398678122",,
432300,Viamăo,2021,281,RS,257330,"109,198305677535",,
500270,Campo Grande,2010,120,MS,786797,"15,2517104157743",,
500270,Campo Grande,2011,225,MS,796252,"28,25738585272",,
500270,Campo Grande,2012,488,MS,805397,"60,5912363716279",,
500270,Campo Grande,2013,623,MS,832352,"74,848141171043",,
500270,Campo Grande,2014,613,MS,843120,"72,7061391023816",,
500270,Campo Grande,2015,535,MS,853622,"62,6741110233804",,
500270,Campo Grande,2016,570,MS,863982,"65,9735966721529",,
500270,Campo Grande,2017,1615,MS,874210,"184,738220793631",,
500270,Campo Grande,2018,2524,MS,885711,"284,968799077803",,
500270,Campo Grande,2019,1786,MS,895982,"199,334361627801",,
500270,Campo Grande,2020,1137,MS,906092,"125,483946442525",,
500270,Campo Grande,2021,417,MS,916001,"45,5239677685941",,
500370,Dourados,2010,17,MS,196035,"8,67192083046395",,
500370,Dourados,2011,25,MS,198422,"12,5994093396902",,
500370,Dourados,2012,21,MS,200729,"10,4618664966198",,
500370,Dourados,2013,21,MS,207498,"10,1205794754648",,
500370,Dourados,2014,35,MS,210218,"16,6493830214349",,
500370,Dourados,2015,28,MS,212870,"13,1535679052943",,
500370,Dourados,2016,34,MS,215486,"15,7782872205155",,
500370,Dourados,2017,202,MS,218069,"92,631231399236",,
500370,Dourados,2018,447,MS,220965,"202,294481026407",,
500370,Dourados,2019,259,MS,222949,"116,170065799802",,
500370,Dourados,2020,246,MS,225495,"109,093328011708",,
500370,Dourados,2021,80,MS,227990,"35,0892583008027",,
510340,Cuiabá,2010,5,MT,551098,"0,907279648991649",,
510340,Cuiabá,2011,31,MT,556299,"5,572542823194",,
510340,Cuiabá,2012,20,MT,561329,"3,56297287330603",,
510340,Cuiabá,2013,69,MT,569830,"12,1088745766281",,
510340,Cuiabá,2014,136,MT,575480,"23,6324459581567",,
510340,Cuiabá,2015,298,MT,580489,"51,3360287619576",,
510340,Cuiabá,2016,364,MT,585367,"62,1832115578774",,
510340,Cuiabá,2017,247,MT,590118,"41,8560355725465",,
510340,Cuiabá,2018,831,MT,607153,"136,868301729548",,
510340,Cuiabá,2019,910,MT,612547,"148,560028863091",,
510340,Cuiabá,2020,612,MT,618124,"99,0092602778731",,
510340,Cuiabá,2021,53,MT,623614,"8,49884704320301",,
520870,Goiânia,2010,1,GO,1302001,"0,076804856524688",,
520870,Goiânia,2011,NA,GO,1318149,NA,,
520870,Goiânia,2012,NA,GO,1333767,NA,,
520870,Goiânia,2013,12,GO,1393575,"0,861094666594909",,
520870,Goiânia,2014,41,GO,1412364,"2,90293437102617",,
520870,Goiânia,2015,250,GO,1430697,"17,4740004347531",,
520870,Goiânia,2016,632,GO,1448639,"43,627156248037",,
520870,Goiânia,2017,649,GO,1466105,"44,2669522305701",,
520870,Goiânia,2018,1643,GO,1495705,"109,847864385022",,
520870,Goiânia,2019,1727,GO,1516113,"113,909715172946",,
520870,Goiânia,2020,1510,GO,1536097,"98,3010838508245",,
520870,Goiânia,2021,838,GO,1555626,"53,8689890757804",,
521250,Luziânia,2010,3,GO,174531,"1,71889234577238",,
521250,Luziânia,2011,NA,GO,177099,NA,,
521250,Luziânia,2012,NA,GO,179582,NA,,
521250,Luziânia,2013,NA,GO,188181,NA,,
521250,Luziânia,2014,NA,GO,191139,NA,,
521250,Luziânia,2015,3,GO,194039,"1,54608094249094",,
521250,Luziânia,2016,NA,GO,196864,NA,,
521250,Luziânia,2017,8,GO,199615,"4,00771485108835",,
521250,Luziânia,2018,117,GO,205023,"57,0667681186989",,
521250,Luziânia,2019,78,GO,208299,"37,4461711290021",,
521250,Luziânia,2020,62,GO,211508,"29,3133120260227",,
521250,Luziânia,2021,36,GO,214645,"16,771879149293",,
530010,Brasília,2010,8,DF,2570160,"0,311264668347496",,
530010,Brasília,2011,57,DF,2609998,"2,18390971947105",,
530010,Brasília,2012,54,DF,2648532,"2,03886530349643",,
530010,Brasília,2013,102,DF,2789761,"3,65622718218514",,
530010,Brasília,2014,164,DF,2852372,"5,74960068322084",,
530010,Brasília,2015,635,DF,2914830,"21,7851469897044",,
530010,Brasília,2016,1505,DF,2977216,"50,550581482835",,
530010,Brasília,2017,1714,DF,3039444,"56,3918927277489",,
530010,Brasília,2018,1868,DF,2974703,"62,796185030909",,
530010,Brasília,2019,2120,DF,3015268,"70,3088415358104",,
530010,Brasília,2020,2293,DF,3055149,"75,0536225892747",,
530010,Brasília,2021,1099,DF,3094325,"35,5166312523733",,
